 DOMAIN,APPIDFROM,FQANFROM,FQANTO,APPIDTO,SYSFUNCTIONS,SYSTYPE,DWOR,SYSLIFECYCLE,SYSDATE,LEVEL OF INTEGRATION,INTTYPE,INTLIFECYCLE,INTDATE,INTERESTED PARTY,ACCOUNT-PRODUCT,TRANSACTION,ORGANIZATION,POSITION,REFERENCE,GRAIN,PERIODICITY,FREQUENCY,STATE,DATE,RDR,RDT,Found in Deloitte,Found in other Reference, ,,
Financial Crimes,*FID,Fidelity,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*FQ,Flexcube,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*FQ,Flexcube,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,AML,Fortent,Financial Crimes Platform (FCP),ZZZGX,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,AML,Fortent,Financial Crimes Platform (FCP),ZZZGX,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,AML,Fortent,Financial Crimes Platform (FCP),ZZZGX,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,AML,Fortent (Script),EIW-AML_AllTrans/ EIW-AML_Quarry,AML,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,GCC,"GCC, Cash-Letters",SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,GCC,"GCC, Cash-Letters",SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,GFI,GFI,SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,GFI,GFI,SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,1CYI,GPS,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,1CYI,GPS,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*GRS,GRS (txn),SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*GRS,GRS (txn),SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,HG,Hogan,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,HG,Hogan,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,HG,Hogan (EDA Hogan),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,HG,Hogan (EDA Hogan),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,1TOK,IBIS Tokyo (International),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,1TOK,IBIS Tokyo (International),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IFTT,"IFT, FMS",NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IFTT,"IFT, FMS",NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*IIS,IIS,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*IIS,IIS,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IMDSP,Midas (Asia),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IMDSP,Midas (Asia),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IMDSP,Midas Plus (Cayman),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IMDSP,Midas Plus (Cayman),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IMDSP,Midas Plus (London),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,IMDSP,Midas Plus (London),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,MTS,MTS West,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,MTS,MTS West,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,ND,NEWTON,SAS (Models),*SAS(M),Data Servicer,Enterprise Analytic App,N/A,Active,N/A,Data Integration,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,ND,NEWTON,SAS (Models),*SAS(M),Data Servicer,Enterprise Analytic App,N/A,Active,N/A,Data Integration,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,OIB,OIB,Financial Crimes Platform (FCP),ZZZGX,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,PPMC,PPMC (Prepaid MC),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,PPMC,PPMC (Prepaid MC),EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*RTN,RTN,SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*RTN,RTN,SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*SAS,SAS (Models),Financial Crimes Platform (FCP),ZZZGX,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*SAS,SAS (Models),Financial Crimes Platform (FCP),ZZZGX,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,SEI,SEI,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,SEI,SEI,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,AFLS,SHAW,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,AFLS,SHAW,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,SWIFT,SWIFT,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,SWIFT,SWIFT,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,TFCMA,TFCM,SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,TFCMA,TFCM,SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*VFX,VFX (Frgn Currency),SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*VFX,VFX (Frgn Currency),SAS (Models),*SAS(M),Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*WUI,Web User Interface,Financial Crimes Platform (FCP),ZZZGX,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*WUI,Web User Interface,Financial Crimes Platform (FCP),ZZZGX,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Individual Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*WUI,Web User Interface,Financial Crimes Platform (FCP),ZZZGX,Data Broker,Enterprise Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*WFFBR,WFFBR,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,*WFFBR,WFFBR,EIW-AML,AML,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Exposure,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,1DCV,WRS,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,1DCV,WRS,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,YCS,YCS TOKYO WIRES,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Individual Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Financial Crimes,YCS,YCS TOKYO WIRES,NEWTON,ND,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,Transaction,N/A,Deposit,N/A,Atomic,End-of-Day,Daily,Active,N/A,N,Y,Information Flow Financial Crimes AML 070314,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Rating,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Industry,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Rating,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Geography,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Hierarchy,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Entity,N/A,N/A,Organization,N/A,Industry,Aggregated,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Entity,N/A,N/A,Organization,N/A,Rating,Aggregated,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Entity,N/A,N/A,Organization,N/A,Geography,Aggregated,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Entity,N/A,N/A,Organization,N/A,Hierarchy,Aggregated,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,BLOOM,Bloomberg,Product Detail,*PDET,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Investments,N/A,N/A,N/A,Account-Product,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,1CAL,Calypso,Risk Insight,1JRI,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Investments,N/A,N/A,Exposure,N/A,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,*CARD,"CARD (Email, Excel, .CSV)",Risk Insight,*RIN,Data Producer,End User Computing,N/A,Active,N/A,Data Acqusitiion,Semi-Manual,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,*CSV,CSV file,Risk Insight,*RIN,Data Producer,End User Computing,N/A,Active,N/A,Data Acqusitiion,Semi-Manual,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,*EXL,Excel,CSV file,*CSVF,Data Producer,End User Computing,N/A,Active,N/A,Data Acqusitiion,Semi-Manual,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Rating,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,1CCS,ICIS,Risk Insight,1JRI,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Industry,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,1CCS,ICIS,Risk Insight,1JRI,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Rating,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,1CCS,ICIS,Risk Insight,1JRI,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Geography,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,1CCS,ICIS,Risk Insight,1JRI,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,Organization,N/A,Hierarchy,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,1TEX,Intex,Product Detail,*PDET,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,Investments,N/A,N/A,N/A,Account-Product,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
Issuer Risk,1MCR,MaRS,Risk Insight,1JRI,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,Instruments,N/A,N/A,Deposit,N/A,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives_Country Issuer Risk 06262014,N,,,
